scrape_date,listing_url,year,transmission,mileage,fuel,municipality,color,make,model,price_value,price_currency,price,mileage_raw,age,region
2025-04-28 09:56:54.483454,https://www.merrjep.al/njoftim/bmw-x5-benzin-gaz-18-okazion/14620060,2014,Automatik,160000,Gaz (TNG) / Benzinë,Tiranë,E Bardhë,BMW,X5,18000.0,EUR,180000,160 000 - 169 999,11,Tirane
2025-04-28 09:56:54.483463,https://www.merrjep.al/njoftim/shitet-kia-k7-lpg/15173464,2013,Automatik,190000,Tjetër,Tiranë,E Zezë,Kia,K2700,9000.0,EUR,90000,190 000 - 199 999,12,Tirane
2025-04-28 09:56:54.483471,https://www.merrjep.al/njoftim/shitet-peuugeot-508/15173457,2014,Automatik,150000,Dizel / Naftë,Tiranë,Gri,Peugeot,508,5300.0,EUR,53000,150 000 - 159 999,11,Tirane
2025-04-28 09:56:54.483480,https://www.merrjep.al/njoftim/ford-kuga-titanium-automat/14960942,2013,Automatik,180000,Dizel / Naftë,Tiranë,Blu,Ford,Kuga,1.0,EUR,10,180 000 - 189 999,12,Tirane
2025-04-28 09:56:54.483497,https://www.merrjep.al/njoftim/fiat-500-1-4-sport-benzine-2009/14514858,2009,Automatik,170000,Benzin,Tiranë,E Bardhë,Fiat,500,4700.0,EUR,47000,170 000 - 179 999,16,Tirane
2025-04-28 09:56:54.483506,https://www.merrjep.al/njoftim/peugeot-207-2009-1-4-benzine-gaz-fabrike/15196905,2009,Manual,250000,Gaz (TNG) / Benzinë,Tiranë,E Zezë,Peugeot,207,2200.0,EUR,22000,250 000 - 299 999,16,Tirane
2025-04-28 09:56:54.483515,https://www.merrjep.al/njoftim/bmw-640d-m-gran-coupe-2016/13371866,2016,Automatik,160000,Dizel / Naftë,Tiranë,E Zezë,BMW,640,22300.0,EUR,223000,160 000 - 169 999,9,Tirane
2025-04-28 09:56:54.483524,https://www.merrjep.al/njoftim/toyota-corolla-verso-2013-7-vende/15195780,2013,Manual,180000,Dizel / Naftë,Tiranë,E Bardhë,Toyota,Corolla Verso,1.0,EUR,10,180 000 - 189 999,12,Tirane
2025-04-28 09:56:54.483533,https://www.merrjep.al/njoftim/golf-6-2012-2-5-benzin+gaz/15176332,2012,Automatik,200000,Gaz (TNG) / Benzinë,Tiranë,E Bardhë,VW Volkswagen,Golf,6500.0,EUR,65000,200 000 - 249 999,13,Tirane
2025-04-28 09:56:54.483543,https://www.merrjep.al/njoftim/okazion-golf-6-gaz-benzine-motorr-2-5/15172065,2013,Automatik,120000,Gaz (TNG) / Benzinë,Tiranë,E Bardhë,VW Volkswagen,Golf,1.0,EUR,10,120 000 - 129 999,12,Tirane
2025-04-28 09:56:54.483552,https://www.merrjep.al/njoftim/pasat-se-2-0-naft-automat-viti-2013/15018666,2013,Automatik,180000,Dizel / Naftë,Tiranë,Gri,VW Volkswagen,Passat,5500.0,EUR,55000,180 000 - 189 999,12,Tirane
2025-04-28 09:56:54.483569,https://www.merrjep.al/njoftim/mercedes-benz-e300-bluetec-2009/14413291,2009,Automatik,300000,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,E 320,7400.0,EUR,74000,300 000 - 349 999,16,Tirane
2025-04-28 09:56:54.483585,https://www.merrjep.al/njoftim/touran-2011-2-0tdi-dsg-6+1vende/15096806,2011,Automatik,190000,Dizel / Naftë,Tiranë,Gri,VW Volkswagen,Touran,9400.0,EUR,94000,190 000 - 199 999,14,Tirane
2025-04-28 09:56:54.483602,https://www.merrjep.al/njoftim/renault-koleos/15063972,2010,Automatik,160000,Dizel / Naftë,Tiranë,Gri,Renault,Koleos,5900.0,EUR,59000,160 000 - 169 999,15,Tirane
2025-04-28 09:56:54.483610,https://www.merrjep.al/njoftim/shitet-suzuki-grand-vitara/15162526,2010,Automatik,20000,Gaz (TNG) / Benzinë,Fier,Gri,Suzuki,Grand Vitara,8500.0,EUR,85000,20 000 - 24 999,15,Other
2025-04-28 09:56:54.483618,https://www.merrjep.al/njoftim/ford-fiesta-2011-gaz-benxin-manual/15133696,2011,Manual,15000,Gaz (TNG) / Benzinë,Durrës,Lejla,Ford,Fiesta,4100.0,EUR,41000,15 000 - 19 999,14,Durres
2025-04-28 09:56:54.483627,https://www.merrjep.al/njoftim/mercedes-benz-c300-amg-line/14746254,2012,Automatik,200000,Benzin,Tiranë,E Zezë,Mercedes-Benz,C 300,10900.0,EUR,109000,200 000 - 249 999,13,Tirane
2025-04-28 09:56:54.483741,https://www.merrjep.al/njoftim/mercedes-benz/15173766,2008,Automatik,25000,Dizel / Naftë,Pogradec,Gri,Mercedes-Benz,C 220,5700.0,EUR,57000,25 000 - 29 999,17,Other
2025-04-28 09:56:54.483757,https://www.merrjep.al/njoftim/golf-plus-1-9-nafte-2006-sapotarguar/15032798,2006,Manual,200000,Dizel / Naftë,Tiranë,Gri,VW Volkswagen,Golf Plus,4000.0,EUR,40000,200 000 - 249 999,19,Tirane
2025-04-28 09:56:54.483766,https://www.merrjep.al/njoftim/toyota-auris-hybrid-2013-nga-zvicra/14958966,2013,Automatik,170000,Hibrid & CNG,Tiranë,E Bardhë,Toyota,Auris,11500.0,EUR,115000,170 000 - 179 999,12,Tirane
2025-04-28 09:56:54.483791,https://www.merrjep.al/njoftim/audi-q7-s-line-11-panoramic-mundesi-nderrim/15010069,2011,Automatik,200000,Benzin,Tiranë,E Zezë,Audi,Q7,9000.0,EUR,90000,200 000 - 249 999,14,Tirane
2025-04-28 09:56:54.484385,https://www.merrjep.al/njoftim/ford-focus-1-6-nafte/15186514,2006,Manual,200000,Dizel / Naftë,Tiranë,Gri,Ford,Focus,2500.0,EUR,25000,200 000 - 249 999,19,Tirane
2025-04-28 09:56:54.484403,https://www.merrjep.al/njoftim/volvo-v60-nafte-2-4-automatike-2011-ardhur-nga-zvicra/14527811,2011,Automatik,150000,Dizel / Naftë,Tiranë,E Zezë,Volvo,V60,5999.0,EUR,59990,150 000 - 159 999,14,Tirane
2025-04-28 09:56:54.484412,https://www.merrjep.al/njoftim/fiat-panda-benzine-manuale-sapo-targuar/14382334,2011,Manual,190000,Benzin,Tiranë,E Zezë,Fiat,Panda,4999.0,EUR,49990,190 000 - 199 999,14,Tirane
2025-04-28 09:56:54.484420,https://www.merrjep.al/njoftim/volvo-xc60-nafte-2011/15131950,2011,Automatik,200000,Dizel / Naftë,Durrës,E Zezë,Volvo,XC 60,11900.0,EUR,119000,200 000 - 249 999,14,Durres
2025-04-28 09:56:54.484428,https://www.merrjep.al/njoftim/audi-a8l-60-tfsi/15175095,2022,Automatik,35000,Benzin,Tiranë,E Gjelbër,Audi,A8,58000.0,EUR,580000,35 000 - 39 999,3,Tirane
2025-04-28 09:56:54.484435,https://www.merrjep.al/njoftim/bmw-x1-x-drive-viti-12-2010-automatike-motorr-2-0-nafte/15200353,2010,Automatik,160000,Dizel / Naftë,Tiranë,Kafe,BMW,X1,8900.0,EUR,89000,160 000 - 169 999,15,Tirane
2025-04-28 09:56:54.484444,https://www.merrjep.al/njoftim/okazion-2012-passat-2-0-tdi-sel/14520556,2012,Automatik,140000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,Passat,7800.0,EUR,78000,140 000 - 149 999,13,Durres
2025-04-28 09:56:54.484462,https://www.merrjep.al/njoftim/eclas-250-4-matic-viti-2013-full/15158255,2013,Automatik,20000,Dizel / Naftë,Durrës,E Bardhë,Mercedes-Benz,E 250,10300.0,EUR,103000,20 000 - 24 999,12,Durres
2025-04-28 09:56:54.484470,https://www.merrjep.al/njoftim/audi-a4-1-9-nafte-me-letra/15137303,2007,Manual,20000,Dizel / Naftë,Durrës,Gri,Audi,A4,3200.0,EUR,32000,20 000 - 24 999,18,Durres
2025-04-28 09:56:54.484478,https://www.merrjep.al/njoftim/okazion-nissan-qashqai-nafte-2-0-automatike-2011/14491247,2011,Automatik,250000,Dizel / Naftë,Tiranë,Gri,Nissan,Qashqai+2,6999.0,EUR,69990,250 000 - 299 999,14,Tirane
2025-04-28 09:56:54.484486,https://www.merrjep.al/njoftim/automat-2-0-nafte-viti-2010-super-gjendje/15154245,2010,Automatik,15000,Dizel / Naftë,Durrës,E Bardhë,Ford,C-Max,3500.0,EUR,35000,15 000 - 19 999,15,Durres
2025-04-28 09:56:54.484495,https://www.merrjep.al/njoftim/mb-c-220-furnizimi-i-ri/15220255,2014,Automatik,150000,Dizel / Naftë,Tiranë,E Bardhë,Mercedes-Benz,C 220,1.0,EUR,10,150 000 - 159 999,11,Tirane
2025-04-28 09:56:54.484503,https://www.merrjep.al/njoftim/land-rover-off-road-nafte-2-5-krah-anglez/15172553,2000,Manual,25000,Dizel / Naftë,Tiranë,Vishnje,Land Rover,Model tjetër,4999.0,EUR,49990,25 000 - 29 999,25,Tirane
2025-04-28 09:56:54.484512,https://www.merrjep.al/njoftim/audi-q-5/15195283,2010,Automatik,170000,Dizel / Naftë,Tiranë,E Bardhë,Audi,Q5,11500.0,EUR,115000,170 000 - 179 999,15,Tirane
2025-04-28 09:56:54.484528,https://www.merrjep.al/njoftim/mb-glc-220-2016/15219140,2016,Automatik,170000,Dizel / Naftë,Tiranë,E Bardhë,Mercedes-Benz,GLC 220,1.0,EUR,10,170 000 - 179 999,9,Tirane
2025-04-28 09:56:54.484535,https://www.merrjep.al/njoftim/mb-glk-220/15201334,2013,Automatik,190000,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,GLK 220,13999.0,EUR,139990,190 000 - 199 999,12,Tirane
2025-04-28 09:56:54.484559,https://www.merrjep.al/njoftim/c-clas-180-kompresor-i-sapo-ardhur-nga-hollanda/15223250,2002,Automatik,200000,Benzin,Tiranë,Blu,Mercedes-Benz,C 180,3200.0,EUR,32000,200 000 - 249 999,23,Tirane
2025-04-28 09:56:54.484567,https://www.merrjep.al/njoftim/shitet-audi-a6-x3-s-line-supercharged/15223248,2014,Automatik,20000,Benzin,Tiranë,E Zezë,Audi,A6,14000.0,EUR,140000,20 000 - 24 999,11,Tirane
2025-04-28 09:56:54.484576,https://www.merrjep.al/njoftim/shitet-ford-fiesta-titanium-1-4-benzin-gaz-viti-2012/15223251,2012,Manual,170000,Gaz (TNG) / Benzinë,Durrës,E Zezë,Ford,Fiesta,1.0,EUR,10,170 000 - 179 999,13,Durres
2025-04-28 09:56:54.484584,https://www.merrjep.al/njoftim/audi-q-3-afurnizimi-i-ri/15221113,2014,Automatik,190000,Dizel / Naftë,Tiranë,E Bardhë,Audi,Q3,14999.0,EUR,149990,190 000 - 199 999,11,Tirane
2025-04-28 09:56:54.484592,https://www.merrjep.al/njoftim/hyundai-tucson-premium-2-0-nafte-automat/15177351,2010,Automatik,190000,Dizel / Naftë,Tiranë,Gri,Hyundai,Tucson,6700.0,EUR,67000,190 000 - 199 999,15,Tirane
2025-04-28 09:56:54.484600,https://www.merrjep.al/njoftim/audi-a3-e-tron-hybrid-plug-in/15011435,2017,Automatik,95000,Benzin,Tiranë,Blu,Audi,A3,15900.0,EUR,159000,95 000 - 99 999,8,Tirane
2025-04-28 09:56:54.484608,https://www.merrjep.al/njoftim/okazion-audi-a4-nafte-2-0-automatik-gjendje-shume-te-mire/15181779,2009,Automatik,15000,Dizel / Naftë,Tiranë,Gri,Audi,A4,5999.0,EUR,59990,15 000 - 19 999,16,Tirane
2025-04-28 09:56:54.484641,https://www.merrjep.al/njoftim/audi-q5-3-0-tdi-nafte-automat-amerike-viti-12-2014/15141007,2014,Automatik,170000,Dizel / Naftë,Vlorë,E Artë,Audi,Q5,14350.0,EUR,143500,170 000 - 179 999,11,Vlore
2025-04-28 09:56:54.484650,https://www.merrjep.al/njoftim/audi-q5-sline-3-0-nafte-viti-12-2014-automat/15147090,2014,Automatik,170000,Dizel / Naftë,Vlorë,E Artë,Audi,Q5,14350.0,EUR,143500,170 000 - 179 999,11,Vlore
2025-04-28 09:56:54.484658,https://www.merrjep.al/njoftim/mercedes-vito-automatik-viti-2008-cmimi-6990/15042081,2008,Automatik,450000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,Viano,6990.0,EUR,69900,450 000 - 499 999,17,Tirane
2025-04-28 09:56:54.484666,https://www.merrjep.al/njoftim/audi-a4-nafte-automatike-me-letra-te-paguara/14535603,2006,Automatik,250000,Dizel / Naftë,Tiranë,Gri,Audi,A4,2400.0,EUR,24000,250 000 - 299 999,19,Tirane
2025-04-28 09:56:54.484697,https://www.merrjep.al/njoftim/mercedes-citan-nafte-1-5-manuale-sapo-targuar/14436708,2012,Manual,200000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,Model tjetër,6900.0,EUR,69000,200 000 - 249 999,13,Tirane
2025-04-28 09:56:54.484734,https://www.merrjep.al/njoftim/bmv-530xd-3-0-nafte-automat-viti-12-2006/15222353,2006,Automatik,190000,Dizel / Naftë,Vlorë,Gri,BMW,530,5200.0,EUR,52000,190 000 - 199 999,19,Vlore
2025-04-28 09:56:54.484742,https://www.merrjep.al/njoftim/vw-golf-7/15218270,2014,Automatik,170000,Dizel / Naftë,Tiranë,E Bardhë,VW Volkswagen,Golf,11999.0,EUR,119990,170 000 - 179 999,11,Tirane
2025-04-28 09:56:54.484750,https://www.merrjep.al/njoftim/hyundai-kona/15195389,2017,Automatik,100000,Dizel / Naftë,Tiranë,E Bardhë,Hyundai,Model tjetër,13999.0,EUR,139990,100 000 - 109 999,8,Tirane
2025-04-28 09:56:54.484758,https://www.merrjep.al/njoftim/hyundai-i-40/15188653,2013,Automatik,190000,Dizel / Naftë,Tiranë,E Bardhë,Hyundai,i40,7499.0,EUR,74990,190 000 - 199 999,12,Tirane
2025-04-28 09:56:54.484766,https://www.merrjep.al/njoftim/range-rover-discovery/15188636,2011,Automatik,180000,Dizel / Naftë,Tiranë,E Bardhë,Rover,Model tjetër,10499.0,EUR,104990,180 000 - 189 999,14,Tirane
2025-04-28 09:56:54.484774,https://www.merrjep.al/njoftim/lancia-musa-automat-full-panoramike/15145890,2008,Automatik,190000,Benzin,Shkodër,E Zezë,Lancia,MUSA,3200.0,EUR,32000,190 000 - 199 999,17,Other
2025-04-28 09:56:54.484783,https://www.merrjep.al/njoftim/tiguan-panoram-benxine-gaz-prins/15134043,2011,Automatik,190000,Gaz (TNG) / Benzinë,Tiranë,E Bardhë,VW Volkswagen,Tiguan,9800.0,EUR,98000,190 000 - 199 999,14,Tirane
2025-04-28 09:56:54.484791,https://www.merrjep.al/njoftim/toyota-yaris-hybrid/15216859,2013,Automatik,170000,Hibrid & CNG,Tiranë,E Bardhë,Toyota,Yaris,7700.0,EUR,77000,170 000 - 179 999,12,Tirane
2025-04-28 09:56:54.484800,https://www.merrjep.al/njoftim/hyundai-i-30/15201313,2013,Automatik,170000,Dizel / Naftë,Tiranë,E Bardhë,Hyundai,i30,7999.0,EUR,79990,170 000 - 179 999,12,Tirane
2025-04-28 09:56:54.484807,https://www.merrjep.al/njoftim/range-rover-vogue/15213555,2014,Automatik,170000,Dizel / Naftë,Tiranë,E Zezë,Rover,Model tjetër,1.0,EUR,10,170 000 - 179 999,11,Tirane
2025-04-28 09:56:54.484816,https://www.merrjep.al/njoftim/vw-tiguan/15201219,2013,Automatik,190000,Dizel / Naftë,Tiranë,E Bardhë,VW Volkswagen,Tiguan,10499.0,EUR,104990,190 000 - 199 999,12,Tirane
2025-04-28 09:56:54.484824,https://www.merrjep.al/njoftim/fiat-500-x/15220827,2017,Automatik,70000,Dizel / Naftë,Tiranë,E Bardhë,Fiat,500X,11999.0,EUR,119990,70 000 - 74 999,8,Tirane
2025-04-28 09:56:54.484832,https://www.merrjep.al/njoftim/audi-q5-tdi-diesel-automat-viti-12-2014/15078159,2014,Automatik,170000,Dizel / Naftë,Vlorë,E Artë,Audi,Q5,14350.0,EUR,143500,170 000 - 179 999,11,Vlore
2025-04-28 09:56:54.484840,https://www.merrjep.al/njoftim/shitet-golf-5-1-9-naft-kambio-automatike-nga-gjermania/15198612,2006,Automatik,170000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,Golf,1.0,EUR,10,170 000 - 179 999,19,Durres
2025-04-28 09:56:54.484848,https://www.merrjep.al/njoftim/toyota/14437132,2005,Automatik,160000,Gaz (TNG) / Benzinë,Tiranë,Gri,Toyota,4-Runner,15900.0,EUR,159000,160 000 - 169 999,20,Tirane
2025-04-28 09:57:17.864356,https://www.merrjep.al/njoftim/audi-a8l-60-tfsi/15175095,2022,Automatik,35000,Benzin,Tiranë,E Gjelbër,Audi,A8,58000.0,EUR,580000,35 000 - 39 999,3,Tirane
2025-04-28 09:57:17.864382,https://www.merrjep.al/njoftim/bmw-x1-x-drive-viti-12-2010-automatike-motorr-2-0-nafte/15200353,2010,Automatik,160000,Dizel / Naftë,Tiranë,Kafe,BMW,X1,8900.0,EUR,89000,160 000 - 169 999,15,Tirane
2025-04-28 09:57:17.864394,https://www.merrjep.al/njoftim/toyota-aygo-manuale-1-0benzine-me-kondicioner/15193819,2009,Manual,0,Benzin,Pogradec,E Kuqe,Toyota,Aygo,2400.0,EUR,24000,0 - 4 999,16,Other
2025-04-28 09:57:17.864403,https://www.merrjep.al/njoftim/smart-forfour-1-5cdi-manuale-4-dyer-me-dogane/15193838,2006,Manual,160000,Dizel / Naftë,Pogradec,E Bardhë,Smart,ForFour,2600.0,EUR,26000,160 000 - 169 999,19,Other
2025-04-28 09:57:17.864412,https://www.merrjep.al/njoftim/okazion-2012-passat-2-0-tdi-sel/14520556,2012,Automatik,140000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,Passat,7800.0,EUR,78000,140 000 - 149 999,13,Durres
2025-04-28 09:57:17.864421,https://www.merrjep.al/njoftim/ford-focus-1-6-nafte/15186514,2006,Manual,200000,Dizel / Naftë,Tiranë,Gri,Ford,Focus,2500.0,EUR,25000,200 000 - 249 999,19,Tirane
2025-04-28 09:57:17.864448,https://www.merrjep.al/njoftim/mitsubishi-outlander-sport-2-0-benzine-automat-me-dogane/15193824,2015,Automatik,130000,Benzin,Pogradec,E Bardhë,Mitsubishi,Outlander,9600.0,EUR,96000,130 000 - 139 999,10,Other
2025-04-28 09:57:17.864457,https://www.merrjep.al/njoftim/vw-caddy-1-4-benzine-i-sapoardhur-nga-gjermania-me-dogane/15155173,2007,Manual,200000,Benzin,Pogradec,Blu,VW Volkswagen,Caddy,4300.0,EUR,43000,200 000 - 249 999,18,Other
2025-04-28 09:57:17.864465,https://www.merrjep.al/njoftim/bmw-740-full-option/15200708,2010,Automatik,250000,Dizel / Naftë,Durrës,E Zezë,BMW,740,10500.0,EUR,105000,250 000 - 299 999,15,Durres
2025-04-28 09:57:17.864482,https://www.merrjep.al/njoftim/ford-focus/15183836,2003,Manual,250000,Dizel / Naftë,Tiranë,Blu,Ford,Focus,1400.0,EUR,14000,250 000 - 299 999,22,Tirane
2025-04-28 09:57:17.864489,https://www.merrjep.al/njoftim/okazion-golf5-1-9nafte-2005-manual-me-letra-te-sapopaguara/15089264,2005,Manual,300000,Dizel / Naftë,Pogradec,Gri,VW Volkswagen,Golf,3200.0,EUR,32000,300 000 - 349 999,20,Other
2025-04-28 09:57:17.864531,https://www.merrjep.al/njoftim/volkswagen-passat-2-0-tdi-nafte-2016-automatik/15015340,2016,Automatik,120000,Dizel / Naftë,Korçë,Bezhë,VW Volkswagen,Passat,12000.0,EUR,120000,120 000 - 129 999,9,Other
2025-04-28 09:57:17.864540,https://www.merrjep.al/njoftim/ml-350cdi-4matic/15015354,2009,Automatik,200000,Dizel / Naftë,Korçë,E Bardhë,Mercedes-Benz,ML 350,9000.0,EUR,90000,200 000 - 249 999,16,Other
2025-04-28 09:57:17.864548,https://www.merrjep.al/njoftim/subaru/15042238,2013,Automatik,190000,Benzin,Tiranë,Gri,Subaru,XV,9300.0,EUR,93000,190 000 - 199 999,12,Tirane
2025-04-28 09:57:17.864556,https://www.merrjep.al/njoftim/ford-fiesta-1-6-nafte-2009/15027413,2009,Manual,300000,Dizel / Naftë,Durrës,Gri,Ford,Fiesta,3300.0,EUR,33000,300 000 - 349 999,16,Durres
2025-04-28 09:57:17.864564,https://www.merrjep.al/njoftim/mercedes-cl-63-amg/15187794,2008,Automatik,200000,Benzin,Durrës,E Argjendtë,Mercedes-Benz,CL 63 AMG,18500.0,EUR,185000,200 000 - 249 999,17,Durres
2025-04-28 09:57:17.864572,https://www.merrjep.al/njoftim/shitet-ml/15131861,2013,Automatik,180000,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,ML 350,15900.0,EUR,159000,180 000 - 189 999,12,Tirane
2025-04-28 09:57:17.864581,https://www.merrjep.al/njoftim/golf-4-1-4-benzin-gas-i-sapo-vene-2001-manuale/15091549,2001,Manual,15000,Benzin,Pogradec,Blu,VW Volkswagen,Golf,1600.0,EUR,16000,15 000 - 19 999,24,Other
2025-04-28 09:57:17.864589,https://www.merrjep.al/njoftim/vw-caddy-maxi-1-6nafte-me-dogane/15155188,2012,Manual,250000,Dizel / Naftë,Pogradec,E Bardhë,VW Volkswagen,Caddy,8400.0,EUR,84000,250 000 - 299 999,13,Other
2025-04-28 09:57:17.864641,https://www.merrjep.al/njoftim/toyota-rav-4/15090650,2014,Automatik,110000,Gaz (TNG) / Benzinë,Tiranë,E Bardhë,Toyota,RAV 4,16200.0,EUR,162000,110 000 - 119 999,11,Tirane
2025-04-28 09:57:17.864667,https://www.merrjep.al/njoftim/mercedes-benz-c203-clas-automatic-nafte-2002/14611828,2002,Automatik,35000,Dizel / Naftë,Pogradec,Blu,Mercedes-Benz,C 220,2700.0,EUR,27000,35 000 - 39 999,23,Other
2025-04-28 09:57:17.864677,https://www.merrjep.al/njoftim/range-rover-sport-hst-3-0-benzine-2016/15222587,2016,Automatik,170000,Benzin,Durrës,E Kuqe,Land Rover,Range Rover Sport,23000.0,EUR,230000,170 000 - 179 999,9,Durres
2025-04-28 09:57:17.864686,https://www.merrjep.al/njoftim/seat-ibiza/15137376,2003,Manual,250000,Dizel / Naftë,Tiranë,Gri,Seat,Ibiza,1300.0,EUR,13000,250 000 - 299 999,22,Tirane
2025-04-28 09:57:17.864694,https://www.merrjep.al/njoftim/ford-foucs/15111144,2003,Manual,200000,Dizel / Naftë,Tiranë,Gri,Ford,Focus,1500.0,EUR,15000,200 000 - 249 999,22,Tirane
2025-04-28 09:57:17.864701,https://www.merrjep.al/njoftim/citroen-c5/15183852,2008,Manual,250000,Dizel / Naftë,Tiranë,Gri,Citroën,C5,1800.0,EUR,18000,250 000 - 299 999,17,Tirane
2025-04-28 09:57:17.864709,https://www.merrjep.al/njoftim/shitet-bmw-x5/15147205,2015,Automatik,180000,Dizel / Naftë,Tiranë,E Bardhë,BMW,X5,24000.0,EUR,240000,180 000 - 189 999,10,Tirane
2025-04-28 09:57:17.864717,https://www.merrjep.al/njoftim/golf-5-2-0-manual-2004/13650312,2004,Manual,20000,Dizel / Naftë,Pogradec,E Zezë,VW Volkswagen,Golf,3500.0,EUR,35000,20 000 - 24 999,21,Other
2025-04-28 09:57:17.864725,https://www.merrjep.al/njoftim/ml350/15218992,2013,Automatik,190000,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,ML 350,15900.0,EUR,159000,190 000 - 199 999,12,Tirane
2025-04-28 09:57:17.864733,https://www.merrjep.al/njoftim/super-b-class-okazion/15185270,2006,Automatik,250000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,B 180,4000.0,EUR,40000,250 000 - 299 999,19,Tirane
2025-04-28 09:57:17.864741,https://www.merrjep.al/njoftim/volvo-xc60-automatike-r-desing/13953347,2010,Automatik,200000,Benzin,Tiranë,E Kuqe,Volvo,XC 60,7999.0,EUR,79990,200 000 - 249 999,15,Tirane
2025-04-28 09:57:17.864759,https://www.merrjep.al/njoftim/shitet-q5/15218963,2021,Automatik,25000,Benzin,Tiranë,E Zezë,Audi,Q5,37500.0,EUR,375000,25 000 - 29 999,4,Tirane
2025-04-28 09:57:17.864767,https://www.merrjep.al/njoftim/bmw-528i-motorr-3-0-aspirat-behet-100-me-gas/15060455,2011,Automatik,200000,Benzin,Krujë,E Bardhë,BMW,528,8500.0,EUR,85000,200 000 - 249 999,14,Other
2025-04-28 09:57:17.864775,https://www.merrjep.al/njoftim/audi-a4-3-0-v6-quattro/15213595,2009,Automatik,25000,Dizel / Naftë,Lezhë,Gri,Audi,A4,5900.0,EUR,59000,25 000 - 29 999,16,Other
2025-04-28 09:57:17.864783,https://www.merrjep.al/njoftim/toyota-auris-2010/15096342,2010,Manual,190000,Dizel / Naftë,Tiranë,Gri,Toyota,Auris,5900.0,EUR,59000,190 000 - 199 999,15,Tirane
2025-04-28 09:57:17.864791,https://www.merrjep.al/njoftim/super-b-class-okazion/15185263,2006,Automatik,250000,Dizel / Naftë,Korçë,Gri,Mercedes-Benz,B 180,4000.0,EUR,40000,250 000 - 299 999,19,Other
2025-04-28 09:57:17.864799,https://www.merrjep.al/njoftim/golf-6-motorr-2-5-benzine-behet-100-me-gas/14718936,2012,Automatik,200000,Benzin,Krujë,Gri,VW Volkswagen,Golf,5700.0,EUR,57000,200 000 - 249 999,13,Other
2025-04-28 09:57:17.864807,https://www.merrjep.al/njoftim/audi-s7-fabrike-motorr-4-0-benzine/15216939,2013,Automatik,190000,Benzin,Krujë,E Bardhë,Audi,S7,17900.0,EUR,179000,190 000 - 199 999,12,Other
2025-04-28 09:57:17.864815,https://www.merrjep.al/njoftim/mercedes-benz-e-220-automatic-2006/13604612,2006,Automatik,40000,Dizel / Naftë,Pogradec,E Zezë,Mercedes-Benz,E 220,3500.0,EUR,35000,40 000 - 44 999,19,Other
2025-04-28 09:57:17.864824,https://www.merrjep.al/njoftim/toyota-auris-2010/15096332,2010,Manual,190000,Dizel / Naftë,Korçë,Gri,Toyota,Auris,5900.0,EUR,59000,190 000 - 199 999,15,Other
2025-04-28 09:57:17.864831,https://www.merrjep.al/njoftim/outlander-turbo-4x4-2-0-black-matt-edition/14673263,2007,Manual,0,Benzin,Fier,E Zezë,Mitsubishi,Outlander,1.0,EUR,10,0 - 4 999,18,Other
2025-04-28 09:57:17.864840,https://www.merrjep.al/njoftim/shitet-mercedes-benz-e250-4-matik/14996901,2014,Automatik,200000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,250,13000.0,EUR,130000,200 000 - 249 999,11,Tirane
2025-04-28 09:57:17.864848,https://www.merrjep.al/njoftim/c-300-4matic/15139671,2010,Automatik,190000,Gaz (TNG) / Benzinë,Tiranë,Blu,Mercedes-Benz,C 300,7200.0,EUR,72000,190 000 - 199 999,15,Tirane
2025-04-28 09:57:17.864856,https://www.merrjep.al/njoftim/c-class-motorr-3-0-benzine-behet-100-me-gas/15221995,2009,Automatik,200000,Benzin,Krujë,E Bardhë,Mercedes-Benz,C 300,5900.0,EUR,59000,200 000 - 249 999,16,Other
2025-04-28 09:57:17.864881,https://www.merrjep.al/njoftim/audi-q8-3-0nafte-quattro-look-rsq8-2020-full/14013002,2020,Automatik,100000,Dizel / Naftë,Pogradec,E Bardhë,Audi,Q8,58000.0,EUR,580000,100 000 - 109 999,5,Other
2025-04-28 09:57:17.864889,https://www.merrjep.al/njoftim/opel-1-2-benxin-viti-2011/14999435,2011,Manual,15000,Dizel / Naftë,Durrës,E Zezë,Opel,Agila,2700.0,EUR,27000,15 000 - 19 999,14,Durres
2025-04-28 09:57:17.864903,https://www.merrjep.al/njoftim/fiat-500x/14729218,2016,Automatik,100000,Dizel / Naftë,Tiranë,Kafe,Fiat,500X,11900.0,EUR,119000,100 000 - 109 999,9,Tirane
2025-04-28 09:57:17.864912,https://www.merrjep.al/njoftim/shitet-dacia-duster/15018175,2017,Automatik,95000,Dizel / Naftë,Tiranë,Kafe,Dacia,Duster,10900.0,EUR,109000,95 000 - 99 999,8,Tirane
